Region,Technology,Year,Value,,Unit,Source,Updated at,Updated by
EE,HMI_Gas,2018,1.1123,,GW,,,
EE,HMI_Oil,2018,0.1454,,GW,,,
EE,HMI_Steam_Electric,2018,0.0019,,GW,,,
EE,P_Biomass,2018,0.101,,GW,,,
EE,P_Coal_Hardcoal,2018,7.385,,GW,,,
EE,P_Coal_Lignite,2018,0,,GW,,,
EE,P_Gas,2018,0.15,,GW,,,
EE,P_Gas_CCGT,2018,0,,GW,,,
EE,P_Gas_OCGT,2018,0.25,,GW,,,
EE,P_Nuclear,2018,0,,GW,,,
EE,P_Oil,2018,2,,GW,,,
EE,RES_Hydro_Large,2018,0,,GW,,,
EE,RES_Hydro_Small,2018,0,,GW,,,
EE,RES_PV_Utility_Avg,2018,0,,GW,,,
EE,RES_Wind_Offshore_Transitional,2018,0,,GW,,,
EE,RES_Wind_Onshore_Avg,2018,0.4,,GW,,,
EE,X_Gasifier,2018,0,,GW,,,
ES,CHP_Biomass_Solid,2018,0.420882437,,GW,,,
ES,CHP_Coal_Hardcoal,2018,0.106316208,,GW,,,
ES,CHP_Gas_CCGT_Natural,2018,3.847406541,,GW,,,
ES,CHP_Oil,2018,0.339977793,,GW,,,
ES,D_PHS,2018,11.09,,GW,,,
ES,HHI_BF_BOF,2018,9.3739,,GW,,,
ES,HHI_DRI_EAF,2018,1.8063,,GW,,,
ES,HHI_Scrap_EAF,2018,1.8832,,GW,,,
ES,HLI_Biomass,2018,1.8011,,GW,,,
ES,HLI_Direct_Electric,2018,0.5911,,GW,,,
ES,HLI_Gas_Boiler,2018,15.7941,,GW,,,
ES,HLI_Hardcoal,2018,0.0202,,GW,,,
ES,HLI_Oil_Boiler,2018,1.7113,,GW,,,
ES,HLR_Biomass,2018,5.9816,,GW,,,
ES,HLR_Direct_Electric,2018,5.7199,,GW,,,
ES,HLR_Gas_Boiler,2018,45.3678,,GW,,,
ES,HLR_Oil_Boiler,2018,5.7123,,GW,,,
ES,HMI_Biomass,2018,0.5746,,GW,,,
ES,HMI_Gas,2018,62.9896,,GW,,,
ES,HMI_HardCoal,2018,1.4202,,GW,,,
ES,HMI_Oil,2018,1.6119,,GW,,,
ES,HMI_Steam_Electric,2018,0.1642,,GW,,,
ES,P_Biomass,2018,1.43,,GW,,,
ES,P_Coal_Hardcoal,2018,7.407084,,GW,,,
ES,P_Coal_Lignite,2018,2.16,,GW,,,
ES,P_Gas,2018,31.72117793,,GW,,,
ES,P_Gas_CCGT,2018,26.250145,,GW,,,
ES,P_Gas_OCGT,2018,0.246,,GW,,,
ES,P_Nuclear,2018,7.12,,GW,,,
ES,P_Oil,2018,2.387695,,GW,,,
ES,RES_Hydro_Large,2018,7.49,,GW,,,
ES,RES_Hydro_Small,2018,1.33,,GW,,,
ES,RES_PV_Utility_Avg,2018,5.915,,GW,,,
ES,RES_Wind_Offshore_Transitional,2018,0,,GW,,,
ES,RES_Wind_Onshore_Avg,2018,23.1,,GW,,,
ES,X_Gasifier,2018,67.2,,GW,,,
FI,CHP_Biomass_Solid,2018,4.033288643,,GW,,,
FI,CHP_Coal_Hardcoal,2018,1.470895725,,GW,,,
FI,CHP_Gas_CCGT_Natural,2018,1.025297578,,GW,,,
FI,CHP_Oil,2018,0.033394883,,GW,,,
FI,D_PHS,2018,0,,GW,,,
FI,HHI_BF_BOF,2018,4.445,,GW,,,
FI,HHI_DRI_EAF,2018,0.0546,,GW,,,
FI,HHI_Scrap_EAF,2018,0.19,,GW,,,
FI,HLI_Biomass,2018,4.4874,,GW,,,
FI,HLI_Direct_Electric,2018,0.1049,,GW,,,
FI,HLI_Gas_Boiler,2018,14.1942,,GW,,,
FI,HLI_Hardcoal,2018,0.0503,,GW,,,
FI,HLI_Oil_Boiler,2018,0.7114,,GW,,,
FI,HLR_Biomass,2018,1.7245,,GW,,,
FI,HLR_Direct_Electric,2018,1.9499,,GW,,,
FI,HLR_Gas_Boiler,2018,19.4733,,GW,,,
FI,HLR_Oil_Boiler,2018,0.8215,,GW,,,
FI,HMI_Biomass,2018,0.147,,GW,,,
FI,HMI_Gas,2018,11.4549,,GW,,,
FI,HMI_HardCoal,2018,0.0167,,GW,,,
FI,HMI_Oil,2018,2.425,,GW,,,
FI,HMI_Steam_Electric,2018,0.0163,,GW,,,
FI,P_Biomass,2018,1.99,,GW,,,
FI,P_Coal_Hardcoal,2018,3.43,,GW,,,
FI,P_Coal_Lignite,2018,0,,GW,,,
FI,P_Gas,2018,1.87,,GW,,,
FI,P_Gas_CCGT,2018,1.14,,GW,,,
FI,P_Gas_OCGT,2018,1.179,,GW,,,
FI,P_Nuclear,2018,2.75,,GW,,,
FI,P_Oil,2018,3.41,,GW,,,
FI,RES_Hydro_Large,2018,0,,GW,,,
FI,RES_Hydro_Small,2018,3.15,,GW,,,
FI,RES_PV_Utility_Avg,2018,0.1,,GW,,,
